,Room_Id,Room_uniqueId,ElementId,Element_uniqueId,Width,Height,Perpendicular_walls_id,Parallel_walls_id,Distance_to_parall,Nearest_walls_id,Angles_to_walls
0,177056,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b3a0,144837,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000235c5,0.30300000000000005,3.8000000000015097,"[212675, 196713, None]","[None, None, 169770]","[None, None, 15.96]","[None, 196713, None]","[90, 90, 0]"
1,177056,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b3a0,196713,cf8cfcc0-c742-4a2a-b6ca-a26573419e10-00030069,0.024999999999999998,3.8000000000015097,"[212675, 144837, 169770]","[None, None, None]","[None, None, None]","[None, 144837, 169770]","[90, 90, 90]"
2,177056,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b3a0,169770,f1268bbe-9264-4ea5-b30b-6919ab197ea7-0002972a,0.30300000000000005,3.8000000000015097,"[212675, None, 196713]","[None, 144837, None]","[None, 15.96, None]","[None, None, 196713]","[90, 0, 90]"
3,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,144051,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000232b3,0.13849999999999996,3.8000000000015097,"[212675, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None, None]","[None, 3.66, 8.13, 14.13, 24.73, 32.49, 37.17, None, 20.85, None, 19.19, None, 17.19, 17.6, None, None, None]","[None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 0, 90, 90, 90]"
4,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,157641,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267c9,0.13849999999999996,3.799999999998432,"[212675, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, 144051, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None, None]","[None, 3.66, 8.96, 14.63, 25.02, 32.71, 37.37, None, 21.19, None, 19.56, None, 17.6, 17.19, None, None, None]","[None, None, None, None, None, None, None, 162381, None, None, None, None, None, None, None, None, None]","[90, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 0, 90, 90, 90]"
5,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,155851,9e597f98-694d-4ada-b8ef-0e7459e0b930-000260cb,0.22499999999999998,11.399999999999942,"[212675, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, 144051, 157641, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None, None]","[None, 8.13, 8.96, 5.77, 16.37, 24.13, 28.81, None, 12.49, None, 10.83, None, 8.83, 9.6, None, None, None]","[None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 0, 90, 90, 90]"
6,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,155993,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026159,0.22499999999999998,11.399999999999942,"[212675, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, 144051, 157641, 155851, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None, None]","[None, 14.13, 14.63, 5.77, 10.38, 18.14, 22.82, None, 6.49, None, 4.84, None, 2.84, 4.67, None, None, None]","[None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 0, 90, 90, 90]"
7,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,156072,9e597f98-694d-4ada-b8ef-0e7459e0b930-000261a8,0.22499999999999998,11.399999999999942,"[212675, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, 144051, 157641, 155851, 155993, 156175, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None, None]","[None, 24.73, 25.02, 16.37, 10.38, 7.54, 12.22, None, 3.58, None, 5.4, None, 7.4, 8.3, None, None, None]","[None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 0, 90, 90, 90]"
8,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,156175,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002620f,0.22499999999999998,11.399999999999942,"[212675, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, 144051, 157641, 155851, 155993, 156072, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None, None]","[None, 32.49, 32.71, 24.13, 18.14, 7.54, 4.46, None, 11.34, None, 13.16, None, 15.16, 15.63, None, None, None]","[None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 0, 90, 90, 90]"
9,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,148960,9e597f98-694d-4ada-b8ef-0e7459e0b930-000245e0,0.024999999999999998,11.399999999999942,"[212675, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, 144051, 157641, 155851, 155993, 156072, 156175, None, 144837, None, 149589, None, 149189, 159176, None, None, None]","[None, 37.17, 37.37, 28.81, 22.82, 12.22, 4.46, None, 16.02, None, 17.84, None, 19.84, 20.2, None, None, None]","[None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 0, 90, 90, 90]"
10,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,162381,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027a4d,0.13849999999999996,3.799999999998432,"[212675, 144051, 157641, 155851, 155993, 156072, 156175, 148960, 144837, None, 149589, None, 149189, 159176, None, None, None]","[None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, None, None, None, None, None, None, None, None, 3.66, None, 3.76, None, None, 3.66, 3.63, 4.59]","[None, None, 157641, None, None, None, None, None, None, None, None, None, None, 159176, None, None, None]","[90, 90, 90, 90, 90, 90, 90, 90, 90, 0, 90, 0, 90, 90, 0, 0, 0]"
11,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,144837,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000235c5,0.30300000000000005,3.8000000000015097,"[212675, None, None, None, None, None, None, None, 162381, 187479, None, 149551, None, None, 150342, 150861, 151331]","[None, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, None, 149589, None, 149189, 159176, None, None, None]","[None, 20.85, 21.19, 12.49, 6.49, 3.58, 11.34, 16.02, None, None, 1.52, None, 3.52, 5.11, None, None, None]","[None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 0, 90, 90, 0, 90, 0, 0, 90, 90, 90]"
12,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,187479,5bbf8047-337a-468f-98e7-d037aa536b9a-0002dc57,0.13849999999999996,3.8000000000015097,"[212675, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, 149589, None, 149189, 159176, None, None, None]","[None, None, None, None, None, None, None, None, 162381, None, None, 149551, None, None, 150342, 150861, 151331]","[None, None, None, None, None, None, None, None, 3.66, None, None, 0.74, None, None, -0.14, -0.14, 2.7]","[None, 144051, None, 155851, 155993, 156072, 156175, 148960, None, 144837, 149589, None, 149189, None, None, None, None]","[90, 90, 90, 90, 90, 90, 90, 90, 0, 90, 90, 0, 90, 90, 0, 0, 0]"
13,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,149589,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024855,0.13849999999999996,3.8000000000015097,"[212675, None, None, None, None, None, None, None, 162381, None, 187479, 149551, None, None, 150342, 150861, 151331]","[None, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, None, None, 149189, 159176, None, None, None]","[None, 19.19, 19.56, 10.83, 4.84, 5.4, 13.16, 17.84, None, 1.52, None, None, 1.86, 4.16, None, None, None]","[None, None, None, None, None, None, None, None, None, None, 187479, 149551, None, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 0, 90, 0, 90, 90, 0, 0, 90, 90, 90]"
14,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,149551,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002482f,0.13849999999999996,3.8000000000015097,"[212675, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, 149189, 159176, None, None, None]","[None, None, None, None, None, None, None, None, 162381, None, 187479, None, None, None, 150342, 150861, 151331]","[None, None, None, None, None, None, None, None, 3.76, None, 0.74, None, None, None, 0.74, 0.74, 3.58]","[None, 144051, None, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, 149189, None, None, None, None]","[90, 90, 90, 90, 90, 90, 90, 90, 0, 90, 0, 90, 90, 90, 0, 0, 0]"
15,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,149189,9e597f98-694d-4ada-b8ef-0e7459e0b930-000246c5,0.13849999999999996,3.8000000000015097,"[212675, None, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, 150342, 150861, 151331]","[None, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 159176, None, None, None]","[None, 17.19, 17.6, 8.83, 2.84, 7.4, 15.16, 19.84, None, 3.52, None, 1.86, None, 3.66, None, None, None]","[None, None, None, None, None, None, None, None, None, None, 187479, None, 149551, None, 150342, 150861, 151331]","[90, 0, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 90, 90, 90]"
16,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,159176,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026dc8,0.13849999999999996,3.799999999998432,"[212675, None, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, 150342, 150861, 151331]","[None, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, None, None, None]","[None, 17.6, 17.19, 9.6, 4.67, 8.3, 15.63, 20.2, None, 5.11, None, 4.16, None, 3.66, None, None, None]","[None, None, None, None, None, None, None, None, 162381, None, None, None, None, None, None, None, None]","[90, 0, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 90, 0, 90, 90, 90]"
17,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,150342,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024b46,0.13849999999999996,3.8000000000015097,"[212675, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None]","[None, None, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150861, 151331]","[None, None, None, None, None, None, None, None, 3.66, None, -0.14, None, 0.74, None, None, -0.14, 2.7]","[None, 144051, None, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, None, None, None]","[90, 90, 90, 90, 90, 90, 90, 90, 0, 90, 0, 90, 0, 90, 90, 0, 0]"
18,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,150861,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024d4d,0.2,11.399999999999942,"[212675, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None]","[None, None, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 151331]","[None, None, None, None, None, None, None, None, 3.63, None, -0.14, None, 0.74, None, None, -0.14, 2.64]","[None, 144051, None, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, None, None, None]","[90, 90, 90, 90, 90, 90, 90, 90, 0, 90, 0, 90, 0, 90, 90, 0, 0]"
19,177304,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b498,151331,9e597f98-694d-4ada-b8ef-0e7459e0b930-00024f23,0.2,11.399999999999942,"[212675, 144051, 157641, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, 159176, None, None]","[None, None, None, None, None, None, None, None, 162381, None, 187479, None, 149551, None, None, 150342, 150861]","[None, None, None, None, None, None, None, None, 4.59, None, 2.7, None, 3.58, None, None, 2.7, 2.64]","[None, 144051, None, 155851, 155993, 156072, 156175, 148960, None, 144837, None, 149589, None, 149189, None, None, None]","[90, 90, 90, 90, 90, 90, 90, 90, 0, 90, 0, 90, 0, 90, 90, 0, 0]"
20,177305,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b499,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,0.30300000000000005,11.399999999999942,"[212675, None, 144180]","[None, 169770, None]","[None, 8.0, None]","[None, None, 144180]","[90, 0, 90]"
21,177305,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b499,169770,f1268bbe-9264-4ea5-b30b-6919ab197ea7-0002972a,0.30300000000000005,3.8000000000015097,"[212675, None, 144180]","[None, 139857, None]","[None, 8.0, None]","[None, None, 144180]","[90, 0, 90]"
22,177305,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b499,144180,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023334,0.13849999999999996,11.399999999999942,"[212675, 139857, 169770]","[None, None, None]","[None, None, None]","[None, 139857, 169770]","[90, 90, 90]"
23,177306,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49a,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,0.30300000000000005,11.399999999999942,"[212675, 144180, None, None, 144230]","[None, None, 145023, 160703, None]","[None, None, 5.8, 6.9, None]","[None, 144180, None, None, 144230]","[90, 90, 0, 0, 90]"
24,177306,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49a,144180,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023334,0.13849999999999996,11.399999999999942,"[212675, 139857, 145023, 160703, None]","[None, None, None, None, 144230]","[None, None, None, None, 3.82]","[None, 139857, 145023, None, None]","[90, 90, 90, 90, 0]"
25,177306,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49a,145023,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002367f,0.13849999999999996,3.8000000000015097,"[212675, None, 144180, None, 144230]","[None, 139857, None, 160703, None]","[None, 5.8, None, 3.66, None]","[None, None, 144180, None, 144230]","[90, 0, 90, 0, 90]"
26,177306,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49a,160703,9e597f98-694d-4ada-b8ef-0e7459e0b930-000273bf,0.13849999999999996,3.799999999998432,"[212675, None, 144180, None, 144230]","[None, 139857, None, 145023, None]","[None, 6.9, None, 3.66, None]","[None, None, None, None, None]","[90, 0, 90, 0, 90]"
27,177306,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49a,144230,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023366,0.13849999999999996,3.8000000000015097,"[212675, 139857, None, 145023, 160703]","[None, None, 144180, None, None]","[None, None, 3.82, None, None]","[None, 139857, None, 145023, None]","[90, 90, 0, 90, 90]"
28,177307,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49b,143858,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000231f2,0.13849999999999996,3.8000000000015097,"[212675, 144230, None, None, 144180]","[None, None, 145023, 160703, None]","[None, None, 2.21, 4.33, None]","[None, 144230, None, None, 144180]","[90, 90, 0, 0, 90]"
29,177307,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49b,144230,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023366,0.13849999999999996,3.8000000000015097,"[212675, 143858, 145023, 160703, None]","[None, None, None, None, 144180]","[None, None, None, None, 3.82]","[None, 143858, 145023, None, None]","[90, 90, 90, 90, 0]"
30,177307,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49b,145023,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002367f,0.13849999999999996,3.8000000000015097,"[212675, None, 144230, None, 144180]","[None, 143858, None, 160703, None]","[None, 2.21, None, 3.66, None]","[None, None, 144230, None, 144180]","[90, 0, 90, 0, 90]"
31,177307,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49b,160703,9e597f98-694d-4ada-b8ef-0e7459e0b930-000273bf,0.13849999999999996,3.799999999998432,"[212675, None, 144230, None, 144180]","[None, 143858, None, 145023, None]","[None, 4.33, None, 3.66, None]","[None, None, None, None, None]","[90, 0, 90, 0, 90]"
32,177307,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49b,144180,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023334,0.13849999999999996,11.399999999999942,"[212675, 143858, None, 145023, 160703]","[None, None, 144230, None, None]","[None, None, 3.82, None, None]","[None, 143858, None, 145023, None]","[90, 90, 0, 90, 90]"
33,177308,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49c,143858,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000231f2,0.13849999999999996,3.8000000000015097,"[212675, 145054, None, 144230]","[None, None, 145023, None]","[None, None, 2.21, None]","[None, 145054, None, 144230]","[90, 90, 0, 90]"
34,177308,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49c,145054,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002369e,0.13849999999999996,3.8000000000015097,"[212675, 143858, 145023, None]","[None, None, None, 144230]","[None, None, None, 2.6]","[None, 143858, 145023, None]","[90, 90, 90, 0]"
35,177308,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49c,145023,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002367f,0.13849999999999996,3.8000000000015097,"[212675, None, 145054, 144230]","[None, 143858, None, None]","[None, 2.21, None, None]","[None, None, 145054, 144230]","[90, 0, 90, 90]"
36,177308,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49c,144230,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023366,0.13849999999999996,3.8000000000015097,"[212675, 143858, None, 145023]","[None, None, 145054, None]","[None, None, 2.6, None]","[None, 143858, None, 145023]","[90, 90, 0, 90]"
37,177309,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49d,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,0.30300000000000005,11.399999999999942,"[212675, 144230, None, 145054, None, 144289]","[None, None, 145023, None, 143858, None]","[None, None, 5.8, None, 8.16, None]","[None, 144230, None, 145054, None, 144289]","[90, 90, 0, 90, 0, 90]"
38,177309,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49d,144230,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023366,0.13849999999999996,3.8000000000015097,"[212675, 139857, 145023, None, 143858, None]","[None, None, None, 145054, None, 144289]","[None, None, None, 2.6, None, 5.88]","[None, 139857, 145023, None, 143858, None]","[90, 90, 90, 0, 90, 0]"
39,177309,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49d,145023,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002367f,0.13849999999999996,3.8000000000015097,"[212675, None, 144230, 145054, None, 144289]","[None, 139857, None, None, 143858, None]","[None, 5.8, None, None, 2.21, None]","[None, None, 144230, 145054, None, 144289]","[90, 0, 90, 90, 0, 90]"
40,177309,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49d,145054,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002369e,0.13849999999999996,3.8000000000015097,"[212675, 139857, None, 145023, 143858, None]","[None, None, 144230, None, None, 144289]","[None, None, 2.6, None, None, 3.14]","[None, 139857, None, 145023, 143858, None]","[90, 90, 0, 90, 90, 0]"
41,177309,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49d,143858,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000231f2,0.13849999999999996,3.8000000000015097,"[212675, None, 144230, None, 145054, 144289]","[None, 139857, None, 145023, None, None]","[None, 8.16, None, 2.21, None, None]","[None, None, 144230, None, 145054, 144289]","[90, 0, 90, 0, 90, 90]"
42,177309,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49d,144289,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233a1,0.13849999999999996,3.8000000000015097,"[212675, 139857, None, 145023, None, 143858]","[None, None, 144230, None, 145054, None]","[None, None, 5.88, None, 3.14, None]","[None, 139857, None, 145023, None, 143858]","[90, 90, 0, 90, 0, 90]"
43,177310,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49e,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,0.30300000000000005,11.399999999999942,"[212675, 144289, None, 144344]","[None, None, 145109, None]","[None, None, 2.52, None]","[None, 144289, None, 144344]","[90, 90, 0, 90]"
44,177310,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49e,144289,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233a1,0.13849999999999996,3.8000000000015097,"[212675, 139857, 145109, None]","[None, None, None, 144344]","[None, None, None, 6.1]","[None, 139857, 145109, None]","[90, 90, 90, 0]"
45,177310,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49e,145109,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000236d5,0.13849999999999996,3.8000000000015097,"[212675, None, 144289, 144344]","[None, 139857, None, None]","[None, 2.52, None, None]","[None, None, 144289, 144344]","[90, 0, 90, 90]"
46,177310,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49e,144344,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233d8,0.2,11.399999999999942,"[212675, 139857, None, 145109]","[None, None, 144289, None]","[None, None, 6.1, None]","[None, 139857, None, 145109]","[90, 90, 0, 90]"
47,177311,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49f,143858,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000231f2,0.13849999999999996,3.8000000000015097,"[212675, 145174, 157642, None, 144289]","[None, None, None, 145109, None]","[None, None, None, 5.5, None]","[None, 145174, None, None, 144289]","[90, 90, 90, 0, 90]"
48,177311,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49f,145174,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023716,0.13849999999999996,3.8000000000015097,"[212675, 143858, None, 145109, None]","[None, None, 157642, None, 144289]","[None, None, 3.66, None, 2.87]","[None, 143858, None, 145109, None]","[90, 90, 0, 90, 0]"
49,177311,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49f,157642,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ca,0.13849999999999996,3.799999999998432,"[212675, 143858, None, 145109, None]","[None, None, 145174, None, 144289]","[None, None, 3.66, None, 4.71]","[None, None, None, None, None]","[90, 90, 0, 90, 0]"
50,177311,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49f,145109,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000236d5,0.13849999999999996,3.8000000000015097,"[212675, None, 145174, 157642, 144289]","[None, 143858, None, None, None]","[None, 5.5, None, None, None]","[None, None, 145174, None, 144289]","[90, 0, 90, 90, 90]"
51,177311,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b49f,144289,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233a1,0.13849999999999996,3.8000000000015097,"[212675, 143858, None, None, 145109]","[None, None, 145174, 157642, None]","[None, None, 2.87, 4.71, None]","[None, 143858, None, None, 145109]","[90, 90, 0, 0, 90]"
52,177312,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a0,144344,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233d8,0.2,11.399999999999942,"[212675, 145109, None, 145211, 157643]","[None, None, 145174, None, None]","[None, None, 3.09, None, None]","[None, 145109, None, 145211, None]","[90, 90, 0, 90, 90]"
53,177312,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a0,145109,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000236d5,0.13849999999999996,3.8000000000015097,"[212675, 144344, 145174, None, None]","[None, None, None, 145211, 157643]","[None, None, None, 3.14, 4.88]","[None, 144344, 145174, None, None]","[90, 90, 90, 0, 0]"
54,177312,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a0,145174,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-00023716,0.13849999999999996,3.8000000000015097,"[212675, None, 145109, 145211, 157643]","[None, 144344, None, None, None]","[None, 3.09, None, None, None]","[None, None, 145109, 145211, None]","[90, 0, 90, 90, 90]"
55,177312,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a0,145211,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002373b,0.13849999999999996,3.8000000000015097,"[212675, 144344, None, 145174, None]","[None, None, 145109, None, 157643]","[None, None, 3.14, None, 3.66]","[None, 144344, None, 145174, None]","[90, 90, 0, 90, 0]"
56,177312,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a0,157643,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267cb,0.13849999999999996,3.799999999998432,"[212675, 144344, None, 145174, None]","[None, None, 145109, None, 145211]","[None, None, 4.88, None, 3.66]","[None, None, None, None, None]","[90, 90, 0, 90, 0]"
57,177313,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a1,143858,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000231f2,0.13849999999999996,3.8000000000015097,"[212675, None, 145263, 157644, None, None, 145174, 157642]","[None, 157640, None, None, 145211, 157643, None, None]","[None, 3.66, None, None, 2.21, 4.33, None, None]","[None, None, 145263, None, None, None, 145174, None]","[90, 0, 90, 90, 0, 0, 90, 90]"
58,177313,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a1,157640,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267c8,0.13849999999999996,3.799999999998432,"[212675, None, 145263, 157644, None, None, 145174, 157642]","[None, 143858, None, None, 145211, 157643, None, None]","[None, 3.66, None, None, 4.33, 2.21, None, None]","[None, None, None, 157644, None, None, None, 157642]","[90, 0, 90, 90, 0, 0, 90, 90]"
59,177313,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a1,145263,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-0002376f,0.13849999999999996,3.8000000000015097,"[212675, 143858, 157640, None, 145211, 157643, None, None]","[None, None, None, 157644, None, None, 145174, 157642]","[None, None, None, 3.66, None, None, 2.52, 4.5]","[None, 143858, None, None, 145211, None, None, None]","[90, 90, 90, 0, 90, 90, 0, 0]"
60,177313,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4a1,157644,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267cc,0.13849999999999996,3.799999999998432,"[212675, 143858, 157640, None, 145211, 157643, None, None]","[None, None, None, 145263, None, None, 145174, 157642]","[None, None, None, 3.66, None, None, 4.5, 2.52]","[None, None, 157640, None, None, 157643, None, None]","[90, 90, 90, 0, 90, 90, 0, 0]"
