,Room_Id,Room_uniqueId,ElementId,Element_uniqueId,Type,Normal_to_center_room
445,215196,a79add17-780f-499e-a863-104a9aa9c91e-0003489c,182328,9e94f57c-3b96-47ee-8d6b-c46d9346a9cb-0002c838,Exterior - Insulation on Masonry,"(1.000000000, 0.000000000, 0.000000000)"
446,215196,a79add17-780f-499e-a863-104a9aa9c91e-0003489c,169602,f1268bbe-9264-4ea5-b30b-6919ab197ea7-00029682,Exterior Curtain Wall,"(0.000000000, 1.000000000, 0.000000000)"
447,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
448,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,144344,9ddc7feb-6f54-4b53-9ca4-7923d929ea52-000233d8,Generic - 200mm,"(-1.000000000, 0.000000000, 0.000000000)"
449,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,157640,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267c8,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
450,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,157642,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ca,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
451,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,157643,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267cb,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
452,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,160150,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027196,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
453,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,161062,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027526,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
454,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,160284,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002721c,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
455,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,160703,9e597f98-694d-4ada-b8ef-0e7459e0b930-000273bf,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
456,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,160763,9e597f98-694d-4ada-b8ef-0e7459e0b930-000273fb,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
457,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,161915,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002787b,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
458,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,160661,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027395,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
459,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,160411,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002729b,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
